Date,Value,Customer_Profile,Product_Preference,Campaign_Success,Channel_Performance
2011-06-16,24.323588811753098,High,A,1,Ads
2011-06-17,31.828047963213827,High,A,1,Ads
2011-06-18,18.357279649893993,Medium,B,0,Ads
2011-06-19,2.403845686932728,Low,A,1,Ads
2011-06-20,6.875909924813138,Low,A,0,Ads
2011-06-21,8.3455000536014,Low,C,0,Social Media
2011-06-22,8.550065930861098,Medium,C,0,Social Media
2011-06-23,9.093582656025285,Medium,B,0,Social Media
2011-06-24,11.914907720999123,High,C,1,Social Media
2011-06-25,17.67670750988751,High,C,0,Social Media
2011-06-26,5.946455422528874,Low,B,0,Ads
2011-06-27,17.39967206792602,High,A,1,Ads
2011-06-28,35.61113362662346,Medium,B,0,Social Media
2011-06-29,15.851253114804678,Medium,A,0,Email
2011-06-30,13.387605434798802,Low,A,1,Ads
2011-07-01,26.09958180657236,Low,C,0,Ads
2011-07-02,-12.74428807553403,Medium,A,1,Ads
2011-07-03,22.89425942002085,Medium,B,1,Social Media
2011-07-04,4.173577515656114,High,B,0,Ads
2011-07-05,12.883496606245185,High,B,1,Ads
2011-07-06,14.09972576493153,Medium,C,1,Email
2011-07-07,25.089740836869822,Low,B,0,Email
2011-07-08,15.478931361863086,Medium,B,1,Email
2011-07-09,13.161116788316399,Medium,A,1,Social Media
2011-07-10,33.52690151827599,Medium,B,1,Social Media
2011-07-11,-3.825667481226155,Medium,B,0,Ads
2011-07-12,18.146555025329462,Low,C,0,Ads
2011-07-13,1.955225950034304,High,B,1,Email
2011-07-14,5.3491623613788555,Low,B,0,Email
2011-07-15,31.311560855624197,High,B,0,Social Media
2011-07-16,10.166764131596333,High,A,0,Email
2011-07-17,13.316569351931909,Low,B,0,Social Media
2011-07-18,-4.556338722288633,Low,B,0,Ads
2011-07-19,8.497765623538271,High,B,0,Ads
2011-07-20,20.2431386596104,Low,A,0,Ads
2011-07-21,23.61045403470398,Medium,B,1,Social Media
2011-07-22,26.83722887091446,High,C,1,Email
2011-07-23,20.02071134297137,Medium,C,1,Email
2011-07-24,23.330501197875183,High,A,0,Social Media
2011-07-25,20.089170767258643,Low,C,1,Social Media
2011-07-26,-5.21516917328592,Low,A,0,Ads
2011-07-27,11.687573631965165,High,C,0,Ads
2011-07-28,18.41184774739286,High,B,0,Ads
2011-07-29,17.38633376648216,Medium,C,0,Social Media
2011-07-30,9.743480300435719,Medium,C,1,Social Media
2011-07-31,7.855099644610078,Low,C,0,Email
2011-08-01,7.217130199906926,Medium,B,0,Social Media
2011-08-02,18.873837749458385,Medium,B,1,Ads
2011-08-03,32.11907986435007,Medium,C,0,Ads
2011-08-04,0.5347513228953673,High,B,0,Social Media
2011-08-05,11.578786785303206,High,C,1,Ads
2011-08-06,4.270198610131207,Low,B,0,Email
2011-08-07,21.049149879812376,Medium,A,1,Email
2011-08-08,5.892944257625979,High,B,0,Ads
2011-08-09,6.1465543358558,Low,A,0,Social Media
2011-08-10,9.439704717857444,High,A,0,Email
2011-08-11,17.958780409703635,Low,B,0,Ads
2011-08-12,12.110627187485035,Low,A,0,Email
2011-08-13,-11.938497352435999,Low,B,0,Social Media
2011-08-14,25.738995801150097,Medium,B,0,Social Media
2011-08-15,25.298626413836192,Low,B,1,Email
2011-08-16,17.975740359273185,High,A,0,Social Media
2011-08-17,7.454581910458828,Medium,B,0,Ads
2011-08-18,19.302895854870584,Low,C,1,Email
2011-08-19,17.109270772299435,Low,C,0,Email
2011-08-20,6.854237545997415,Low,A,1,Ads
2011-08-21,8.805725432375588,Low,B,0,Ads
2011-08-22,2.429301928783138,High,B,0,Email
2011-08-23,11.841737414637588,High,A,1,Email
2011-08-24,0.6533761063433072,High,C,0,Ads
2011-08-25,22.818804118905998,Low,A,0,Ads
2011-08-26,10.983689261948998,Medium,B,0,Email
2011-08-27,23.40914211043153,Low,A,0,Email
2011-08-28,6.22987810639137,Medium,A,0,Email
2011-08-29,12.511614759466124,Medium,A,0,Ads
2011-08-30,14.797072342456438,Medium,A,1,Email
2011-08-31,-3.1727408722698875,Low,B,0,Ads
2011-09-01,12.824572693852938,Low,C,0,Email
2011-09-02,7.301675703409993,Medium,B,0,Email
2011-09-03,-5.571026809201404,High,C,1,Email
2011-09-04,0.7179821621929587,High,B,0,Social Media
2011-09-05,22.33202272417583,High,B,1,Email
2011-09-06,27.723857436655045,Low,A,1,Social Media
2011-09-07,19.22978331523747,High,A,0,Email
2011-09-08,25.195640574174533,Medium,C,0,Email
2011-09-09,22.646297850949296,Low,B,0,Email
2011-09-10,21.825663207918943,High,B,0,Social Media
2011-09-11,28.878678171618603,High,C,0,Email
2011-09-12,-1.5183838852434501,Medium,B,1,Email
2011-09-13,18.556230615878924,High,A,1,Ads
2011-09-14,7.393174943821063,Low,B,1,Email
2011-09-15,9.731615718647204,Medium,C,0,Email
2011-09-16,10.850694698527152,High,B,0,Email
2011-09-17,12.652502979656134,Low,C,0,Social Media
2011-09-18,6.629016294341401,Medium,B,1,Ads
2011-09-19,22.50375550780072,Medium,C,0,Email
2011-09-20,37.97736263002735,Low,B,1,Ads
2011-09-21,19.964885285001518,Low,A,1,Ads
2011-09-22,18.632824196361046,Medium,A,0,Ads
2011-09-23,9.262719500829936,Medium,B,0,Email
2011-09-24,12.49419852524597,Low,C,0,Ads
2011-09-25,16.571818623363946,Medium,C,0,Ads
2011-09-26,7.630955233217746,Medium,C,0,Social Media
2011-09-27,7.557836219669819,Medium,C,0,Ads
2011-09-28,18.02862063533467,Low,C,1,Social Media
2011-09-29,7.347078646492401,Low,B,1,Email
2011-09-30,21.538624071391997,High,A,1,Social Media
2011-10-01,28.99507354878375,Low,B,0,Social Media
2011-10-02,34.98732559405124,Medium,B,0,Email
2011-10-03,19.740747011962583,Low,A,0,Email
2011-10-04,32.43988732853404,High,B,1,Ads
2011-10-05,26.596680573913552,High,C,1,Social Media
2011-10-06,3.8241625213488284,Low,A,1,Ads
2011-10-07,-0.15069794061189157,High,A,1,Email
2011-10-08,8.403860375610016,Low,B,1,Ads
2011-10-09,22.506904801262955,High,B,1,Email
2011-10-10,13.395889318494852,Medium,B,0,Social Media
2011-10-11,10.643702900777985,Low,B,0,Ads
2011-10-12,34.65876814592935,Medium,A,0,Social Media
2011-10-13,23.782390775320664,Medium,A,0,Email
2011-10-14,-1.698196678743873,High,C,0,Ads
2011-10-15,23.93452326713143,Low,B,1,Ads
2011-10-16,24.081560453709407,Medium,B,1,Social Media
2011-10-17,18.62554015687205,Medium,C,1,Social Media
2011-10-18,18.40075590717002,Low,A,1,Email
2011-10-19,11.4744656405049,Low,A,0,Social Media
2011-10-20,-1.6103428552104457,Medium,A,0,Ads
2011-10-21,8.632184763676566,Medium,C,1,Email
2011-10-22,4.785386527598421,Low,B,1,Ads
2011-10-23,7.446021435104305,Medium,A,0,Social Media
2011-10-24,6.6283303545568515,High,A,0,Social Media
2011-10-25,25.559725398390434,High,B,1,Social Media
2011-10-26,22.606611462028372,Medium,B,0,Ads
2011-10-27,16.399611621756087,High,B,1,Ads
2011-10-28,12.505013480104392,Low,C,0,Email
2011-10-29,16.252094532609878,Low,C,1,Social Media
2011-10-30,24.812929210976257,High,A,1,Social Media
2011-10-31,-7.776399128136834,Low,C,1,Social Media
2011-11-01,15.462502109975846,Low,A,0,Social Media
2011-11-02,7.003781651055586,Low,C,0,Ads
2011-11-03,-4.481527949987967,Low,A,1,Email
2011-11-04,-2.5604482911199824,Medium,A,1,Email
2011-11-05,10.25385535862568,Medium,A,1,Ads
2011-11-06,23.351416863637258,Low,B,0,Ads
2011-11-07,25.678181303315657,High,B,0,Ads
2011-11-08,11.609796091686876,High,C,1,Email
2011-11-09,29.285840193916897,Medium,B,0,Social Media
2011-11-10,30.833032587489477,Medium,A,0,Social Media
2011-11-11,18.099195850681213,Low,B,0,Social Media
2011-11-12,6.4702693891738825,Low,B,1,Ads
2011-11-13,23.058051779904908,High,B,1,Social Media
2011-11-14,20.13653661734744,High,A,1,Ads
2011-11-15,23.161191556484496,Low,B,0,Ads
2011-11-16,10.455097718815253,High,C,0,Ads
2011-11-17,-8.841179345158398,High,A,0,Ads
2011-11-18,42.44571661068022,High,B,1,Social Media
2011-11-19,5.75866791154559,Medium,B,0,Email
2011-11-20,20.760275995964626,Low,A,0,Ads
2011-11-21,43.04032038842282,Medium,A,0,Email
2011-11-22,20.025837294656654,Low,B,1,Social Media
2011-11-23,23.74814385527707,High,A,0,Ads
2011-11-24,-2.5211298422921136,High,C,1,Ads
2011-11-25,-5.8426846061410895,High,C,0,Ads
2011-11-26,7.377231683869545,Low,C,1,Ads
2011-11-27,25.517402655796538,Medium,C,0,Email
2011-11-28,13.680391849368029,High,C,0,Email
2011-11-29,11.680676856643014,Low,C,0,Social Media
2011-11-30,23.378962641271713,Medium,A,0,Ads
2011-12-01,32.80670214030953,High,A,1,Social Media
2011-12-02,6.786897946794072,Medium,A,1,Ads
2011-12-03,7.244672606592996,High,C,1,Email
2011-12-04,8.950249367724066,Medium,B,0,Social Media
2011-12-05,25.319413033761066,Medium,C,0,Ads
2011-12-06,14.969592639730894,Low,B,1,Social Media
2011-12-07,33.37564602631098,Low,C,1,Email
2011-12-08,22.190398477739066,Medium,A,0,Email
2011-12-09,14.381742335562631,Medium,A,1,Social Media
2011-12-10,29.91681649209913,Medium,C,1,Ads
2011-12-11,21.864683505554247,High,B,0,Email
2011-12-12,14.471557817987215,Medium,A,1,Email
2011-12-13,28.90699443448664,High,C,0,Email
2011-12-14,14.39137494939568,Low,C,1,Ads
2011-12-15,16.56336628764565,Low,C,1,Ads
2011-12-16,30.231641125862193,Low,C,1,Social Media
2011-12-17,13.477565640828988,High,C,0,Social Media
2011-12-18,4.708506780575036,High,A,0,Email
2011-12-19,7.530863958632627,Medium,C,1,Email
2011-12-20,23.165530363229966,Low,B,1,Ads
2011-12-21,9.33007708609496,High,C,0,Social Media
2011-12-22,13.52048135489564,Medium,C,1,Ads
2011-12-23,14.769458242833876,Low,B,1,Social Media
2011-12-24,23.481506142385147,Medium,A,0,Ads
2011-12-25,18.372242451830836,Medium,C,1,Social Media
2011-12-26,5.4546208769372235,High,A,0,Ads
2011-12-27,10.71276170244496,High,C,0,Social Media
2011-12-28,7.7427960784827885,High,C,0,Ads
2011-12-29,27.0409266143854,Low,A,0,Email
2011-12-30,20.98520609443861,Low,B,0,Ads
2011-12-31,18.166965592291028,Medium,B,1,Ads
2012-01-01,8.015726294107044,Medium,C,1,Social Media
2012-01-02,6.820359038423762,High,B,1,Social Media
2012-01-03,12.437165444599122,Low,C,1,Ads
2012-01-04,9.476255823594908,Medium,A,0,Ads
2012-01-05,46.73573322487367,Low,B,0,Ads
2012-01-06,-0.10618433747664824,High,C,1,Ads
2012-01-07,27.231404924894406,Low,C,0,Email
2012-01-08,6.856281044631375,High,B,1,Email
2012-01-09,16.144123980904673,Medium,B,0,Ads
2012-01-10,4.845066663245644,Medium,A,1,Email
2012-01-11,1.2007228140671202,High,B,1,Email
2012-01-12,1.01254168712566,High,C,0,Ads
2012-01-13,30.74085763441163,Low,B,1,Social Media
2012-01-14,13.771181794369898,High,A,1,Social Media
2012-01-15,9.978471078502938,Medium,A,0,Social Media
2012-01-16,25.67559664783864,Medium,A,1,Social Media
2012-01-17,21.98869881821039,Medium,A,0,Email
2012-01-18,29.667259857450844,High,A,0,Ads
2012-01-19,3.467089551770286,High,A,0,Social Media
2012-01-20,22.85507505238555,High,B,0,Social Media
2012-01-21,25.031379745459176,Low,B,0,Email
2012-01-22,-1.7735424520456604,Medium,A,0,Ads
2012-01-23,17.577513795438747,High,B,1,Email
2012-01-24,29.496455295768936,High,C,1,Ads
2012-01-25,13.16410736385481,Low,C,0,Social Media
2012-01-26,23.437917866719857,Low,C,1,Social Media
2012-01-27,24.464349011604824,High,B,0,Email
2012-01-28,13.165339136709802,Medium,B,1,Social Media
2012-01-29,22.404347634900176,Low,A,1,Email
2012-01-30,6.9168633004098545,Medium,C,0,Social Media
2012-01-31,17.314960607275573,Low,C,1,Social Media
2012-02-01,22.593146821282115,Medium,B,0,Social Media
2012-02-02,24.652308867916126,Low,B,1,Email
2012-02-03,15.205917136113802,High,B,1,Email
2012-02-04,20.413948512294297,High,A,0,Ads
2012-02-05,1.625714281726708,Medium,A,0,Email
2012-02-06,12.417401621772601,Medium,C,1,Social Media
2012-02-07,15.539445739414111,High,B,1,Social Media
2012-02-08,36.37770838236517,Low,C,0,Ads
2012-02-09,18.221397600478117,Medium,B,1,Email
2012-02-10,17.137986777947713,High,A,0,Social Media
2012-02-11,22.92020881969645,Low,B,1,Ads
2012-02-12,12.755189727576166,Medium,A,0,Social Media
2012-02-13,21.981035707869555,Medium,B,0,Ads
2012-02-14,13.887624399937016,Medium,B,1,Email
2012-02-15,-2.836123117575969,High,C,0,Ads
2012-02-16,12.746797707103065,Low,A,0,Email
2012-02-17,9.599484288503222,High,A,0,Social Media
2012-02-18,-2.7681670145927733,High,B,0,Ads
2012-02-19,14.798104663657114,Low,C,1,Social Media
2012-02-20,32.898506864008205,High,B,1,Social Media
2012-02-21,25.698768640708682,Medium,B,1,Email
2012-02-22,28.36889620584509,High,A,0,Ads
2012-02-23,9.411613524958838,High,B,0,Email
2012-02-24,26.833639394957856,Medium,A,0,Email
2012-02-25,21.655222259457688,High,A,0,Ads
2012-02-26,22.945501663603647,Low,B,1,Ads
2012-02-27,19.420796114840343,Medium,B,0,Email
2012-02-28,-0.14659028051905132,Medium,C,1,Ads
2012-02-29,12.481047901432003,High,C,1,Ads
2012-03-01,6.099050708784185,Low,B,1,Social Media
2012-03-02,15.091400499082123,Low,C,0,Social Media
2012-03-03,9.15408922132161,Medium,A,1,Email
2012-03-04,33.73310076859492,Low,B,0,Ads
2012-03-05,13.78136976594769,High,B,1,Ads
2012-03-06,13.957041443005878,Medium,B,1,Ads
2012-03-07,22.928849632780015,Low,B,0,Email
2012-03-08,9.516964063996905,Low,B,0,Ads
2012-03-09,13.525289052028286,Low,A,1,Social Media
2012-03-10,7.012222514051878,High,B,0,Ads
2012-03-11,27.681493118567065,High,C,1,Ads
2012-03-12,20.873237047160668,Low,C,1,Social Media
2012-03-13,13.224759102849838,Low,C,1,Ads
2012-03-14,11.802867067827712,High,C,1,Ads
2012-03-15,27.6604258013099,High,C,0,Email
2012-03-16,24.78310278236015,Medium,B,0,Email
2012-03-17,27.473085319715192,Low,C,0,Ads
2012-03-18,22.804420888485616,Low,A,0,Ads
2012-03-19,5.419013484052051,Low,B,0,Social Media
2012-03-20,19.280522329861387,Low,A,1,Email
2012-03-21,12.56389576284131,Medium,B,0,Ads
2012-03-22,21.8797808735206,Medium,B,0,Social Media
2012-03-23,23.806754064414136,Medium,A,1,Social Media
2012-03-24,6.555833065653691,Medium,C,0,Ads
2012-03-25,18.605003271596846,Medium,C,1,Ads
2012-03-26,33.196624628472954,Low,C,1,Ads
2012-03-27,11.697273531974831,Low,A,1,Social Media
2012-03-28,37.672943203474325,Medium,B,1,Ads
2012-03-29,14.088168673738927,Medium,C,1,Ads
2012-03-30,23.415819099721464,High,C,0,Social Media
2012-03-31,22.308184171247756,Low,C,1,Email
2012-04-01,20.637397637716997,High,B,1,Email
2012-04-02,9.628887498144536,Medium,C,1,Ads
2012-04-03,9.634757809626102,Medium,C,1,Social Media
2012-04-04,7.1296858759034105,Medium,A,1,Social Media
2012-04-05,16.525116174253156,Low,B,0,Ads
2012-04-06,17.3432003814414,Medium,B,0,Social Media
2012-04-07,38.22007594435705,Low,A,0,Social Media
2012-04-08,32.20744179837686,Medium,A,0,Email
2012-04-09,15.877956145588096,High,C,1,Email
2012-04-10,25.98418742545521,Low,A,1,Ads
2012-04-11,33.277277660773095,Medium,B,1,Email
2012-04-12,22.843983395094586,High,A,1,Email
2012-04-13,19.943218425345773,Medium,B,1,Email
2012-04-14,18.638290392171047,Low,A,0,Social Media
2012-04-15,24.336716903608384,Medium,C,0,Email
2012-04-16,5.442244267267833,Medium,A,1,Email
2012-04-17,10.118944211423601,High,C,0,Social Media
2012-04-18,18.868880657838602,Low,B,1,Ads
2012-04-19,19.197902230085273,Medium,B,1,Ads
2012-04-20,21.016530246238332,High,A,0,Social Media
2012-04-21,17.401038607736364,Medium,A,1,Social Media
2012-04-22,32.582311529882475,High,A,1,Ads
2012-04-23,44.76465466166776,Low,C,0,Email
2012-04-24,26.72044328532434,Low,B,0,Email
2012-04-25,18.825091853455046,Medium,C,0,Ads
2012-04-26,25.796816986861938,Low,A,1,Email
2012-04-27,10.389987077199528,Medium,A,0,Email
2012-04-28,6.547108555484584,High,A,0,Ads
2012-04-29,13.823877027598819,Medium,A,0,Email
2012-04-30,-11.54171548243313,Medium,B,0,Email
2012-05-01,4.666727676703061,Medium,A,1,Social Media
2012-05-02,15.26423491385911,High,B,0,Social Media
2012-05-03,7.687822331624071,Medium,C,0,Social Media
2012-05-04,12.651983238842666,Low,C,1,Ads
2012-05-05,19.178361179416875,High,C,1,Email
2012-05-06,6.344956945585533,High,B,1,Email
2012-05-07,16.813364654933615,Medium,B,0,Email
2012-05-08,13.00358567346775,Low,C,0,Email
2012-05-09,16.152729419782585,Low,B,1,Social Media
2012-05-10,25.704416566590123,High,B,0,Email
2012-05-11,15.340986340591572,Medium,C,0,Ads
2012-05-12,14.61857436276949,High,C,0,Ads
2012-05-13,17.323576592219094,High,C,1,Email
2012-05-14,21.140931961616975,Medium,C,1,Social Media
2012-05-15,11.176984006810018,Medium,B,0,Ads
2012-05-16,21.952119877133924,High,A,1,Ads
2012-05-17,26.75322736440046,Low,B,1,Email
2012-05-18,9.18532992393419,Medium,A,1,Email
2012-05-19,29.64783468481011,Low,C,1,Ads
2012-05-20,29.28692097293249,Medium,A,1,Ads
2012-05-21,9.702282405684617,Low,C,0,Email
2012-05-22,11.86776435876992,Medium,A,0,Ads
2012-05-23,4.954193344072715,Medium,C,0,Ads
2012-05-24,21.523463950831427,Low,B,0,Social Media
2012-05-25,5.839610765049926,Medium,C,0,Email
2012-05-26,16.765384756020207,Medium,B,0,Social Media
2012-05-27,12.877829931071274,Medium,A,1,Ads
2012-05-28,23.73087300923253,Low,B,1,Social Media
2012-05-29,5.843290650893227,Low,C,0,Social Media
2012-05-30,36.27586437830719,Low,B,0,Social Media
2012-05-31,11.46246314535107,High,C,1,Social Media
2012-06-01,19.18898085898182,Low,B,1,Email
2012-06-02,14.008177860810264,Medium,B,0,Ads
2012-06-03,6.778564918812635,Medium,B,0,Ads
2012-06-04,4.978451974577645,High,C,1,Email
2012-06-05,24.015351178935795,Medium,A,1,Ads
2012-06-06,11.318230233893367,Medium,A,0,Ads
2012-06-07,21.825007262332512,Low,A,0,Ads
2012-06-08,13.574717606833532,Low,C,1,Ads
2012-06-09,16.87097128154891,High,C,0,Email
2012-06-10,28.627921314200464,Low,B,1,Social Media
2012-06-11,32.433649458527846,Low,C,0,Email
2012-06-12,19.472584387649835,Medium,B,1,Email
2012-06-13,4.487708802036549,Low,A,1,Email
2012-06-14,36.23033618948159,High,B,0,Email
2012-06-15,5.952786474087937,High,C,0,Ads
2012-06-16,-1.4394621148213904,Medium,B,0,Ads
2012-06-17,40.717319911735046,Low,A,1,Social Media
2012-06-18,12.657116658512225,Low,C,0,Ads
2012-06-19,4.619128999082276,Low,A,0,Ads
2012-06-20,14.877945178864167,Medium,B,0,Ads
2012-06-21,27.139688167215446,High,C,0,Social Media
2012-06-22,25.928429864625812,Low,B,0,Ads
2012-06-23,14.73058740579764,Low,B,0,Social Media
2012-06-24,39.57020452955193,Medium,A,0,Email
2012-06-25,13.607984321521714,Medium,C,0,Ads
2012-06-26,4.5212776375119414,Medium,B,1,Social Media
2012-06-27,24.24378481365465,Medium,B,0,Email
2012-06-28,27.387200860390863,High,C,1,Social Media
2012-06-29,6.719853010048167,Medium,A,1,Social Media
2012-06-30,2.8067710043396676,High,B,1,Ads
2012-07-01,29.663988928577062,Low,C,1,Social Media
2012-07-02,1.3617620354453273,Low,C,1,Email
2012-07-03,11.319474465482708,High,A,0,Ads
2012-07-04,33.81963829244435,Medium,C,1,Email
2012-07-05,22.812667117847063,Medium,B,0,Ads
2012-07-06,18.820814254646674,Low,B,1,Ads
2012-07-07,22.46882084304567,Low,B,0,Email
2012-07-08,14.957768523040968,High,C,0,Ads
2012-07-09,1.768556634829542,Medium,A,1,Social Media
2012-07-10,26.9774883402329,Medium,C,0,Ads
2012-07-11,28.266636128079618,Medium,B,1,Social Media
2012-07-12,18.996374814723552,Low,B,1,Email
2012-07-13,19.934096687214254,Low,C,1,Ads
2012-07-14,45.353900477755985,Low,C,0,Email
2012-07-15,20.942812706668036,Medium,C,1,Social Media
2012-07-16,21.669267504807387,Medium,B,1,Email
2012-07-17,27.12931664970478,High,A,1,Ads
2012-07-18,36.29062561034958,Low,B,0,Email
2012-07-19,34.98523609379429,Low,B,1,Email
2012-07-20,14.01715672686015,Medium,A,0,Social Media
2012-07-21,17.957311098828853,Medium,A,1,Email
2012-07-22,0.5560646667272575,Low,C,0,Ads
2012-07-23,12.018447793223386,Low,C,0,Email
2012-07-24,8.662951367759131,High,B,0,Email
2012-07-25,9.537589192887014,Low,B,0,Ads
2012-07-26,38.8960727629723,Low,C,0,Email
2012-07-27,15.905722880496103,Medium,A,1,Email
2012-07-28,19.06883680224899,Medium,A,0,Social Media
2012-07-29,27.26130193585987,High,B,1,Social Media
2012-07-30,34.672876124169235,Low,A,1,Social Media
2012-07-31,23.985553681135393,Medium,B,0,Email
2012-08-01,44.313805538284825,Low,B,0,Social Media
2012-08-02,14.245895395428931,Low,C,0,Ads
2012-08-03,17.044230168822292,Medium,C,1,Email
2012-08-04,18.01593054490137,Low,B,0,Social Media
2012-08-05,31.53915623834574,Low,C,0,Email
2012-08-06,24.801446313225554,Medium,A,1,Social Media
2012-08-07,21.040660709341427,Low,B,0,Ads
2012-08-08,14.475150135006334,Medium,A,1,Ads
2012-08-09,26.949187029266216,Medium,C,1,Email
2012-08-10,37.734570609837334,High,C,0,Ads
2012-08-11,17.708022021619882,Low,B,1,Ads
2012-08-12,24.580712566390147,High,C,0,Email
2012-08-13,19.29910470970962,Low,C,0,Email
2012-08-14,23.746350056955478,High,B,1,Email
2012-08-15,6.529696761201771,Medium,C,1,Social Media
2012-08-16,38.848110701830535,High,C,1,Ads
2012-08-17,4.5198592492637015,Medium,C,1,Email
2012-08-18,16.1966958905526,High,C,0,Social Media
2012-08-19,31.706534164311055,Low,A,0,Ads
2012-08-20,27.03881263775382,High,A,1,Ads
2012-08-21,32.924468675879226,High,B,0,Email
2012-08-22,18.878405538826197,Medium,A,1,Social Media
2012-08-23,21.181005734522266,Low,A,0,Email
2012-08-24,19.530470282178314,High,C,1,Social Media
2012-08-25,32.647596464405694,Medium,B,0,Email
